171.889875	172.399875	I'll
172.399875	172.459875	be
172.459875	172.739875	the
172.739875	173.599875	princess
173.629875	173.729875	It's
173.729875	173.769875	a
173.769875	173.859875	love
173.859875	174.009875	story,
174.009875	174.189875	baby,
174.189875	174.869875	just
174.869875	174.999875	say,
174.999875	175.029875	"Yes"
175.059875	176.079875	Romeo,
176.079875	176.169875	save
176.169875	176.289875	me,
176.289875	176.389875	they're
176.389875	176.419875	tryna
176.419875	176.509875	tell
176.509875	176.579875	me
176.579875	176.639875	how
176.639875	176.729875	to
176.729875	176.819875	feel
177.789875	177.979875	This
177.979875	178.109875	love
178.109875	178.429875	is
178.429875	178.989875	difficult,
178.989875	179.369875	but
179.369875	181.999875	it's
181.999875	182.089875	real
182.149875	182.469875	Don't
182.469875	182.949875	be
182.949875	183.869875	afraid,
183.869875	184.069875	we'll
184.069875	184.209875	make
184.209875	184.869875	it
184.869875	184.929875	out
184.929875	184.989875	of
184.989875	185.139875	this
185.139875	185.269875	mess
185.429875	185.599875	It's
185.599875	185.629875	a
185.629875	185.719875	love
185.719875	186.049875	story,
186.049875	187.969875	baby,
187.969875	188.109875	just
188.109875	188.169875	say,
188.169875	188.629875	"Yes"
188.659875	188.689875	Oh,
188.689875	188.719875	oh
188.749875	188.909875	I
188.909875	189.589875	got
189.589875	189.939875	tired
189.939875	190.379875	of
190.379875	190.979875	waiting
191.009875	191.039875	Wonderin'
191.039875	192.029875	if
192.029875	192.099875	you
192.099875	192.159875	were
192.159875	192.249875	ever
192.249875	192.399875	comin'
192.399875	192.529875	around
192.859875	193.409875	My
193.409875	193.509875	faith
193.509875	196.109875	in
196.109875	196.419875	you
196.419875	198.819875	was
198.819875	199.479875	fading
199.519875	199.859875	When
199.859875	199.899875	I
199.899875	199.989875	met
199.989875	200.239875	you
200.239875	200.309875	on
200.309875	200.369875	the
200.369875	200.739875	outskirts
200.739875	200.799875	of
200.799875	200.889875	town,
200.889875	200.979875	and
200.979875	201.039875	I
201.039875	201.239875	said
201.269875	201.529875	Romeo,
201.529875	201.619875	save
201.619875	201.679875	me,
201.679875	201.739875	I've
201.739875	201.829875	been
201.829875	201.989875	feeling
201.989875	202.209875	so
202.209875	202.759875	alone
202.789875	202.819875	I
202.819875	202.979875	keep
202.979875	203.139875	waiting
203.139875	203.229875	for
203.229875	203.289875	you,
203.289875	203.379875	but
203.379875	203.649875	you
203.649875	204.219875	never
204.219875	205.389875	come
205.419875	205.649875	Is
205.649875	205.749875	this
205.749875	205.879875	in
205.879875	206.199875	my
206.199875	206.289875	head?
206.289875	206.319875	I
206.319875	206.559875	don't
206.559875	206.619875	know
206.619875	206.859875	what
206.859875	206.999875	to
206.999875	207.119875	think
207.149875	207.209875	He
207.209875	207.329875	knelt
207.329875	207.389875	to
207.389875	207.459875	the
207.459875	207.609875	ground
207.609875	207.709875	and
207.709875	207.859875	pulled
207.859875	207.919875	out
207.919875	207.949875	a
207.949875	208.039875	ring
208.069875	208.219875	And
208.219875	208.309875	said,
208.309875	208.349875	"Marry
208.349875	208.469875	me,
208.469875	208.659875	Juliet
208.709875	209.119875	You'll
209.119875	209.449875	never
209.449875	209.839875	have
209.839875	210.039875	to
210.039875	210.099875	be
210.099875	210.219875	alone
210.249875	210.279875	I
210.279875	210.379875	love
210.379875	210.869875	you
210.869875	210.959875	and
210.959875	211.489875	that's
211.489875	211.909875	all
211.909875	211.939875	I
211.939875	212.369875	really
212.369875	212.429875	know
212.459875	212.489875	I
212.489875	212.609875	talked
212.609875	212.689875	to
212.689875	212.889875	your
212.889875	213.199875	dad,
213.199875	213.269875	go
213.269875	213.439875	pick
213.439875	214.189875	out
214.189875	214.359875	a
214.359875	214.449875	white
214.449875	216.149875	dress
218.399875	221.379875	It's
221.379875	221.409875	a
221.409875	221.499875	love
221.499875	225.009875	story,
225.009875	225.329875	baby,
225.329875	226.559875	just
226.559875	226.769875	say,
226.769875	226.799875	"Yes"
226.829875	226.859875	Oh,
226.859875	226.889875	oh,
226.889875	226.959875	oh
227.109875	227.669875	Oh,
227.669875	227.699875	oh,
227.699875	227.729875	oh,
227.729875	227.789875	oh
227.819875	227.849875	'Cause
227.849875	227.969875	we
227.969875	228.039875	were
228.039875	228.439875	both
228.439875	228.529875	young
228.529875	228.799875	when
228.799875	228.899875	I
228.899875	229.369875	first
229.369875	230.149875	saw
230.149875	230.209875	you
