159.6399375	159.7299375	"Baby,
159.7299375	160.3099375	let's
160.3099375	161.3999375	go
161.3999375	161.4299375	home"
163.7499375	164.2399375	Let's
164.2399375	165.2899375	go
165.2899375	165.3799375	home
166.4999375	166.5899375	Yeah,
166.5899375	167.2499375	I
167.2499375	167.5799375	just
167.5799375	167.9299375	wanna
167.9299375	168.3699375	take
168.3699375	168.5899375	you
168.5899375	169.5699375	home
177.9899375	178.5299375	Hold
178.5299375	178.8799375	on,
178.8799375	179.2499375	I
179.2499375	179.9699375	still
179.9699375	180.3599375	want
180.3599375	180.8299375	you
185.9199375	186.4099375	Come
186.4099375	186.8699375	back,
186.8699375	187.2499375	I
187.2499375	187.9799375	still
187.9799375	188.4199375	need
188.4199375	188.6399375	you
